province,region,date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,showers_sum,precipitation_hours,relative_humidity_2m_mean,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,pressure_msl_mean,cloud_cover_mean,dew_point_2m_mean,snowfall_sum,et0_fao_evapotranspiration,latitude,longitude,sunshine_hours,daylight_hours,month,week,weather_code,wind_direction_10m_dominant,sunrise,sunset,season,uv_index_max,uv_index_clear_sky_max,precipitation_probability_max
Tuyên Quang,Trung du miền núi Bắc Bộ,2025-07-21,28.233333333333334,32.36666666666667,25.98888888888889,34.82222222222222,38.68888888888889,31.755555555555556,8.166666666666666,8.166666666666666,0.0,8.444444444444445,87.33333333333333,8.733333333333333,27.355555555555554,10.928888888888888,995.4333333333333,99.77777777777777,25.733333333333334,0.0,2.4933333333333336,22.3235,105.1009,3.464444444444444,13.3,7,30,63,297,1970-01-21 06:57:55.586666666,1970-01-21 06:58:43.486666666,Hè,,,
Tuyên Quang,Trung du miền núi Bắc Bộ,2025-07-22,27.022222222222222,31.34444444444445,24.88888888888889,32.766666666666666,36.599999999999994,30.099999999999998,24.944444444444443,24.944444444444443,0.0,18.444444444444443,89.55555555555556,14.966666666666665,43.266666666666666,14.166666666666666,994.6999999999999,100.0,25.033333333333335,0.0,3.026666666666667,22.3235,105.1009,5.823333333333333,13.29,7,30,65,3,1970-01-21 06:59:22.013333333,1970-01-21 07:00:09.853333333,Hè,,,
Tuyên Quang,Trung du miền núi Bắc Bộ,2025-07-23,26.255555555555556,30.733333333333334,24.177777777777777,32.32222222222222,37.577777777777776,29.522222222222222,31.88888888888889,31.88888888888889,0.0,14.0,91.88888888888889,9.433333333333334,31.755555555555556,17.47,999.1111111111111,99.44444444444444,24.755555555555553,0.0,3.5011111111111113,22.3235,105.1009,8.988888888888889,13.276666666666666,7,30,65,26,1970-01-21 07:00:48.440000000,1970-01-21 07:01:36.226666666,Hè,,,
Tuyên Quang,Trung du miền núi Bắc Bộ,2025-07-24,25.944444444444443,29.95555555555556,23.933333333333334,31.988888888888887,36.599999999999994,29.466666666666665,30.666666666666668,30.666666666666668,0.0,19.11111111111111,92.55555555555556,8.644444444444444,23.96666666666667,16.325555555555557,1002.1777777777778,99.66666666666667,24.51111111111111,0.0,3.307777777777778,22.3235,105.1009,7.682222222222222,13.26,7,30,65,330,1970-01-21 07:02:14.873333333,1970-01-21 07:03:02.620000000,Hè,,,
Tuyên Quang,Trung du miền núi Bắc Bộ,2025-07-25,26.733333333333334,31.555555555555557,23.711111111111112,32.94444444444444,38.266666666666666,29.099999999999998,7.833333333333333,7.833333333333333,0.0,14.555555555555555,88.88888888888889,7.833333333333333,22.077777777777776,18.42111111111111,1002.2111111111111,95.44444444444444,24.566666666666666,0.0,3.8377777777777777,22.3235,105.1009,9.385555555555555,13.25,7,30,63,72,1970-01-21 07:03:41.286666666,1970-01-21 07:04:28.980000000,Hè,,,
Tuyên Quang,Trung du miền núi Bắc Bộ,2025-07-26,27.166666666666668,32.266666666666666,24.08888888888889,33.544444444444444,39.5,29.555555555555557,13.644444444444444,13.644444444444444,0.0,16.333333333333332,87.55555555555556,8.288888888888888,21.61111111111111,21.049999999999997,1002.0111111111112,95.33333333333333,24.700000000000003,0.0,4.3966666666666665,22.3235,105.1009,10.793333333333333,13.236666666666666,7,30,63,115,1970-01-21 07:05:07.720000000,1970-01-21 07:05:55.366666666,Hè,,,
Tuyên Quang,Trung du miền núi Bắc Bộ,2025-07-27,27.788888888888888,33.15555555555555,23.88888888888889,34.166666666666664,40.55555555555556,29.38888888888889,1.1888888888888889,1.1888888888888889,0.0,4.111111111111111,84.44444444444444,6.699999999999999,20.844444444444445,20.997777777777777,1001.4111111111112,71.44444444444444,24.633333333333333,0.0,4.435555555555556,22.3235,105.1009,10.807777777777778,13.22,7,30,51,24,1970-01-21 07:06:34.140000000,1970-01-21 07:07:21.746666666,Hè,,,
Tuyên Quang,Trung du miền núi Bắc Bộ,2025-07-28,29.599999999999998,34.82222222222222,25.066666666666666,36.044444444444444,42.18888888888889,30.755555555555556,0.1888888888888889,0.1888888888888889,0.0,0.8888888888888888,75.55555555555556,6.377777777777777,19.12222222222222,25.025555555555556,999.4888888888888,25.88888888888889,24.466666666666665,0.0,5.413333333333333,22.3235,105.1009,12.166666666666666,13.21,7,31,3,132,1970-01-21 07:08:00.566666666,1970-01-21 07:08:48.106666666,Hè,,,
Tuyên Quang,Trung du miền núi Bắc Bộ,2025-07-29,30.522222222222222,35.71111111111111,26.066666666666666,37.36666666666667,43.400000000000006,31.977777777777778,0.15555555555555556,0.15555555555555556,0.0,0.5555555555555556,75.0,6.5888888888888895,18.966666666666665,24.543333333333333,997.8000000000001,79.66666666666667,25.200000000000003,0.0,5.405555555555555,22.3235,105.1009,11.915555555555555,13.19222222222222,7,31,3,137,1970-01-21 07:09:26.993333333,1970-01-21 07:10:14.486666666,Hè,,,
Tuyên Quang,Trung du miền núi Bắc Bộ,2025-07-30,30.733333333333334,35.611111111111114,26.977777777777778,38.044444444444444,43.47777777777778,33.56666666666667,2.1444444444444444,2.1444444444444444,0.0,2.7777777777777777,77.44444444444444,6.066666666666666,19.08888888888889,22.484444444444446,997.7222222222222,85.88888888888889,26.022222222222222,0.0,4.97111111111111,22.3235,105.1009,11.18888888888889,13.18,7,31,3,23,1970-01-21 07:10:53.406666666,1970-01-21 07:11:40.846666666,Hè,,,
