province,region,date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,showers_sum,precipitation_hours,relative_humidity_2m_mean,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,pressure_msl_mean,cloud_cover_mean,dew_point_2m_mean,snowfall_sum,et0_fao_evapotranspiration,latitude,longitude,sunshine_hours,daylight_hours,month,week,weather_code,wind_direction_10m_dominant,sunrise,sunset,season,uv_index_max,uv_index_clear_sky_max,precipitation_probability_max
Cà Mau,Đồng bằng sông Cửu Long,2025-07-21,28.522222222222222,32.46666666666667,24.922222222222224,32.48888888888889,35.3,28.555555555555557,2.1333333333333333,2.1333333333333333,0.0,4.777777777777778,78.22222222222223,30.311111111111114,58.46666666666667,20.915555555555557,1006.811111111111,99.88888888888889,24.033333333333335,0.0,4.997777777777777,9.2355,105.4358,9.674444444444443,12.58222222222222,7,30,53,245,1970-01-21 06:57:56.813333333,1970-01-21 06:58:42.106666666,Hè,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-07-22,29.011111111111113,32.011111111111106,27.033333333333335,32.955555555555556,35.388888888888886,31.22222222222222,0.6222222222222222,0.6222222222222222,0.0,2.7777777777777777,76.77777777777777,28.900000000000002,56.2,22.925555555555555,1006.1777777777778,97.11111111111111,24.322222222222223,0.0,5.328888888888889,9.2355,105.4358,11.995555555555557,12.58,7,30,51,237,1970-01-21 06:59:23.220000000,1970-01-21 07:00:08.500000000,Hè,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-07-23,29.188888888888886,32.51111111111111,27.155555555555555,33.41111111111111,36.05555555555556,31.61111111111111,0.7888888888888889,0.7888888888888889,0.0,3.111111111111111,76.33333333333333,24.933333333333334,45.900000000000006,22.945555555555554,1005.5333333333333,89.0,24.37777777777778,0.0,5.376666666666667,9.2355,105.4358,12.0,12.572222222222223,7,30,51,239,1970-01-21 07:00:49.633333333,1970-01-21 07:01:34.880000000,Hè,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-07-24,29.033333333333335,32.400000000000006,26.72222222222222,33.32222222222222,35.56666666666667,32.05555555555556,0.2222222222222222,0.2222222222222222,0.0,1.2222222222222223,75.77777777777777,22.944444444444443,40.81111111111111,20.793333333333337,1006.6666666666666,98.22222222222223,24.022222222222222,0.0,5.003333333333334,9.2355,105.4358,10.607777777777777,12.567777777777778,7,30,51,256,1970-01-21 07:02:16.040000000,1970-01-21 07:03:01.280000000,Hè,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-07-25,29.022222222222222,32.75555555555556,25.966666666666665,33.511111111111106,36.27777777777778,31.61111111111111,0.011111111111111112,0.011111111111111112,0.0,0.1111111111111111,76.0,23.311111111111114,41.52222222222222,23.675555555555555,1007.0222222222224,76.77777777777777,24.044444444444444,0.0,5.46,9.2355,105.4358,12.0,12.562222222222223,7,30,3,264,1970-01-21 07:03:42.440000000,1970-01-21 07:04:27.680000000,Hè,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-07-26,29.122222222222224,32.36666666666667,27.11111111111111,33.599999999999994,36.43333333333333,32.166666666666664,0.6555555555555556,0.6555555555555556,0.0,3.111111111111111,77.55555555555556,24.555555555555557,44.611111111111114,21.026666666666667,1007.6666666666666,86.0,24.655555555555555,0.0,4.933333333333334,9.2355,105.4358,11.153333333333332,12.55777777777778,7,30,51,245,1970-01-21 07:05:08.860000000,1970-01-21 07:05:54.066666666,Hè,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-07-27,27.866666666666667,30.466666666666665,25.766666666666666,32.31111111111111,34.18888888888889,29.988888888888887,6.233333333333333,6.233333333333333,0.0,10.666666666666666,83.88888888888889,25.2,47.18888888888889,14.326666666666666,1007.8222222222222,99.66666666666667,24.799999999999997,0.0,3.3177777777777777,9.2355,105.4358,6.444444444444445,12.55,7,30,61,240,1970-01-21 07:06:35.280000000,1970-01-21 07:07:20.460000000,Hè,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-07-28,28.299999999999997,30.95555555555556,25.311111111111114,32.599999999999994,34.833333333333336,29.233333333333334,7.800000000000001,7.800000000000001,0.0,10.777777777777779,80.33333333333333,23.91111111111111,45.27777777777778,18.974444444444444,1007.3333333333334,90.11111111111111,24.48888888888889,0.0,4.286666666666666,9.2355,105.4358,10.055555555555555,12.547777777777778,7,31,63,233,1970-01-21 07:08:01.680000000,1970-01-21 07:08:46.846666666,Hè,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-07-29,29.11111111111111,31.988888888888887,27.211111111111112,33.36666666666667,35.666666666666664,31.966666666666665,1.1333333333333333,1.1333333333333333,0.0,5.222222222222222,78.0,25.12222222222222,46.72222222222222,21.166666666666668,1007.1555555555556,70.33333333333333,24.711111111111112,0.0,4.947777777777778,9.2355,105.4358,11.476666666666667,12.54,7,31,51,229,1970-01-21 07:09:28.086666666,1970-01-21 07:10:13.220000000,Hè,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-07-30,28.72222222222222,32.27777777777778,25.433333333333334,33.455555555555556,36.8,29.93333333333333,5.988888888888889,5.988888888888889,0.0,6.777777777777778,79.55555555555556,22.211111111111112,40.63333333333333,20.513333333333335,1008.2222222222222,74.55555555555556,24.633333333333333,0.0,4.666666666666667,9.2355,105.4358,9.908888888888889,12.532222222222222,7,31,63,241,1970-01-21 07:10:54.500000000,1970-01-21 07:11:39.620000000,Hè,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-07-31,28.72222222222222,31.622222222222224,26.855555555555554,34.15555555555555,37.98888888888889,32.111111111111114,7.444444444444445,7.444444444444445,0.0,9.666666666666666,82.11111111111111,17.455555555555556,38.955555555555556,21.052222222222223,1008.1111111111111,77.33333333333333,25.255555555555556,0.0,4.481111111111111,9.2355,105.4358,12.0,12.527777777777779,7,31,63,235,1970-01-21 07:12:20.900000000,1970-01-21 07:13:06.006666666,Hè,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-08-01,28.977777777777778,31.799999999999997,27.022222222222222,34.21111111111111,37.18888888888889,32.75555555555556,2.4555555555555557,2.4555555555555557,0.0,5.444444444444445,80.44444444444444,19.055555555555557,37.81111111111111,21.512222222222224,1007.4444444444445,94.77777777777777,25.133333333333333,0.0,4.705555555555556,9.2355,105.4358,12.0,12.52222222222222,8,31,61,230,1970-01-21 07:13:47.300000000,1970-01-21 07:14:32.393333333,Hè,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-08-02,29.099999999999998,32.02222222222222,26.933333333333334,34.82222222222222,37.98888888888889,32.91111111111111,1.2999999999999998,1.2999999999999998,0.0,4.333333333333333,81.22222222222223,17.022222222222222,32.96666666666667,21.628888888888888,1008.0555555555555,99.22222222222223,25.4,0.0,4.645555555555556,9.2355,105.4358,11.988888888888889,12.516666666666666,8,31,51,204,1970-01-21 07:15:13.706666666,1970-01-21 07:15:58.760000000,Hè,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-08-03,28.67777777777778,32.41111111111111,26.62222222222222,34.58888888888889,38.56666666666667,32.044444444444444,5.822222222222222,5.822222222222222,0.0,5.555555555555555,82.55555555555556,17.1,38.28888888888889,22.25111111111111,1009.4000000000001,79.0,25.266666666666666,0.0,4.644444444444444,9.2355,105.4358,11.88888888888889,12.507777777777777,8,31,63,216,1970-01-21 07:16:40.133333333,1970-01-21 07:17:25.160000000,Hè,,,
Cà Mau,Đồng bằng sông Cửu Long,2025-08-04,28.366666666666667,32.355555555555554,26.455555555555556,34.25555555555556,39.94444444444444,31.511111111111113,9.61111111111111,9.61111111111111,0.0,6.444444444444445,84.0,17.98888888888889,38.166666666666664,21.546666666666667,1009.4444444444445,57.888888888888886,25.299999999999997,0.0,4.5088888888888885,9.2355,105.4358,11.666666666666666,12.502222222222223,8,32,63,226,1970-01-21 07:18:06.540000000,1970-01-21 07:18:51.540000000,Hè,,,
